gene_id,AKP_REP1,AKP_REP2,AKP_REP3,AKPE_REP1,AKPE_REP2,AKPE_REP3,AP_REP1,AP_REP2,AP_REP3
Vti1b,1300.995,1475.996,1415.99,1201,1674.991,1332,1357.969,1602,1393
Vtn,0,0,0,0,0,0,0,0,0
Vwa1,12,15,15,17,28,15,14,34,15
Vwa2,23,32,44,247,416,253,32,51,46
Vwa3a,0,0,3,1,1,1,0,0,0
Vwa5a,491,425,414,769,763,595,1251,1040,804
Vwa5b1,0,0,0,0,0,0,0,0,0
Vwa5b2,0,1,3,3,8,8,0,0,0
Vwa7,11,2,5,3.271,6,8,17,6,3.004
Vwa8,607,575,641,750,935,643,905,723,927
Vwa9,1627,1661,1847,1874,1835,1648,1072,1334,1623
Vwc2,0,0,0,0,0,0,0,0,1
Vwc2l,0,0,0,0,0,0,0,0,0
Vwce,2,2,0,1,3,0,0,0,0
Vwde,0,0,0,0,0,0,0,0,0
Vwf,64,40,68,76,149,124,255,93,191
Wac,3034,3285,3764,3540.999,3606,3134,3138,2609.001,2817
Wap,0,0,0,0,0,0,0,0,0
Wapal,5471,5116,5762,6155,5777,4574,5405,4620,4817
Wars,6710,9279,7134,6746,10321,8640,10899.001,9733,9386
Wars2,371,284,417,467,373,374,381,384,415
Was,0,3,6,0,0,0,0,0,1
Wasf1,325,201,279,345,312,317,41,79,127
Wasf2,4942,4213,4408,4544,5236,4070,4924,4135,5114
Wasf3,0,0,2,0,0,1,0,0,0
Wash1,989,900,990,757,1030,849,765,736,810
Wasl,4078,3295,4112,3145,2883,3032,3047,2686,2699
Wbp1,743.001,764.999,898,920,1134.999,1232,1403,1217,751.001
Wbp11,5320,5673,5938,6053,6065,5384,4240,4665,4712
Wbp1l,3042,2702,3296,2938,3395,2897,2757,2932,2994
Wbp2,2629,2214,2811,2606,2622,2519,3428,2708,2348
Wbp2nl,0,0,0,0,4,0,3,0,0
Wbp4,1231,1317,1254,1387,1411,1048,1146,1305,1244
Wbp5,8716,6539,7814,10081,8764,7631,3423,3546,3395
Wbscr16,1680,1961,2657,2075,1848,2114,952,1339,1617
Wbscr17,0,0,0,0,0,0,0,0,0
Wbscr22,2035,2482,2920,2151,2249,2339,1479.932,1852,1871
Wbscr25,5,2,2,3,16,2,1,3,3
Wbscr27,170,119,202,182,206,270,480,306,193
Wbscr28,0,0,0,0,0,0,0,0,0
Wdfy1,1555,1154,867,1229,1240,672,1252,712,729
Wdfy2,175,147,227,172,198,189,221,115,221
Wdfy3,1669,1395,2526,2848,1885,2226,1481,1030,1880
Wdfy4,3,1,0,0,0,1,4,0,2
Wdhd1,1796,1566,1645,1830,1834,1322,808,1178,1249
Wdpcp,19,20,27,23,30,44,48,23,20
Wdr1,10365,10012,12799,10414,8614,9229,7127,9476,9974
Wdr11,1289,1531,1386,1635,1793,1344,2136,1575,1656
Wdr12,2262,2856,2585.001,2175,2465,1890.001,947,1907.001,1823
Wdr13,638,721,785,903.999,887,804,1172,1020,947
Wdr17,0,0,0,0,0,0,0,0,0
Wdr18,2999,3192,2992,2672,3346,2282,1710,2155,2727
Wdr19,128,117,221,175,191,208,347,131,147
Wdr20,750,657,777,720,647,632,710,526,620
Wdr20rt,0,0,0,0,0,0,0,0,0
Wdr24,1001,901,931,928,967,913,999,919,821
Wdr25,170,160,144,101,163,224,164,171,145
Wdr26,7231,5573,7682,7425,6345,6074,7044,5158,6032
Wdr27,0,1,0,1,0,0,5,0,0
Wdr3,3531,3722,4001,3124,3495,2770,1500,2227,2738
Wdr31,241,321,322,184,286,278.001,287,237,189.999
Wdr33,3222,3217.999,3092.001,3245.999,3756,2527,2349,2280.999,2693
Wdr34,566,456,549,436,547,477,623,639,523
Wdr35,610,555,609,613,549,618,513,476,667
Wdr36,3386,4055,3885.001,3904,4083,3021,2463,3060,3454
Wdr37,482,444.999,557,568,580,562.999,425,481,533
Wdr38,0,0,0,0,0,0,0,0,1
Wdr4,2346,2774,2944,2139,2509,2387,1102,1665,2220
Wdr41,692,835,734,716,862,741,642,728,742
Wdr43,6992,7180,7575,6629,6773,5748,2784,4378,5408
Wdr44,374,368,386,338,258,295,320,248,248
Wdr45,320,297,375,364,404,376,418,414,387
Wdr45b,2442,2246,2693,2211,2345,2282,1851,1652,1902
Wdr46,2835,2670,2786,2143,2728,2083,1087,1658,2354
Wdr47,217,191,200,199,146,204,176,171,195
Wdr48,1897.494,1696.182,2005.121,1856.977,1861.994,1577.733,1774.106,1566.95,1886.862
Wdr5,4249,3643,4349,3520,4192,3737,2359,3064,3434
Wdr53,273,236,283,263,302,261,249,267,242
Wdr54,108,108,95,77,127,96,158,132,50
Wdr55,1516,1854,1545,1322,1734,1135,788,1092,1281
Wdr59,656,598,869,729,674,833,740,564,568.999
Wdr5b,84,77,82,133,77,113,65,42,75
Wdr6,2511.966,1937.449,3021.307,3683.316,3849.549,3759.909,2086.036,2257.927,2790.721
Wdr60,302,261,282,325,319,223,225,223,231
Wdr61,1384,1408,1459,1411,1864,1375,1378.001,1644.999,1522
Wdr62,794,1154,960,979,813,589,262,278,516
Wdr63,0,0,2,1,0,0,0,2,0
Wdr64,0,0,0,0,0,0,0,0,0
Wdr7,358,331,502,426,433,434,565,338,383
Wdr70,794,844,977,727,937,747,695,849,731
Wdr72,11,2,2,6,3,9,51,15,14
Wdr73,946,1150,982,980,1276,758,740,901,1059
Wdr74,2174,2873,2356,1833,2685,1887,1064,1893,1950
Wdr75,3281,3260,3669,3093,3156,2721,1325,2109,2550
Wdr76,1250,1047,1214,1192,1171,1207,712,724,821
Wdr77,4482.006,4545.059,4926.05,4211,4902.167,4030.001,1676.012,3166.004,3956
Wdr78,15,15,32,29,34,15,74,34,48
Wdr8,475,510,454,480,637,494,517,574,528
Wdr81,497,383,434,545,465,366,495,323,600
Wdr82,4124,4117,4698,5005,4787,4359,2575,3060,3869
Wdr83,716.988,743.962,879.449,747,936.121,930.271,546,721,656
Wdr83os,1381,1515,1779,1243,1845,1909,1428,1517,1336
Wdr86,0,0,0,0,0,0,0,0,0
Wdr89,383.416,389.609,324.944,327.314,408.896,271.629,219.273,330.46,256.315
Wdr90,1229,998,1067,1178,1150,1009,1111,844,974
Wdr91,306,277,333,362,296,328,395,399,387
Wdr92,868,827,990,806,891,736,674,796,722
Wdr93,3,0,2,2,3,5,32,9,5
Wdr95,0,0,1,0,0,0,0,1,0
Wdsub1,201,224,283,334,380,323,353,327,350
Wdtc1,1142,1101,1378,1331,1517,1536,2102,1221,1528
Wdyhv1,102,85,117,121,113,133,106,124,94
Wee1,945,972,1308,1441,1232,1111,871,869,1150
Wee2,0,0,1,1,0,0,0,0,1
Wfdc1,2,2,6,2,4,3,5,0,3
Wfdc10,0,0,0,0,0,0,0,0,0
Wfdc11,0,0,0,0,0,0,0,0,0
Wfdc12,0,0,0,0,0,2,0,0,0
Wfdc13,0,0,0,0,0,0,4,0,0
Wfdc15a,0,0,0,0,0,0,0,0,0
Wfdc15b,0,0,0,0,0,0,0,1,0
Wfdc16,0,0,0,0,0,0,0,0,0
Wfdc17,0,1,0,1,1,4,1,4,0
Wfdc18,1,5,2,11,24,10,7,38,48
Wfdc2,15120,13993,12982,9330,13981,11816,16366,15007,16037
Wfdc21,0,0,0,0,0,0,0,0,0
Wfdc3,0,0,2,1,0,0,2,0,1
Wfdc5,0,0,0,0,0,0,0,0,0
Wfdc6a,0,0,0,0,0,0,0,0,0
Wfdc6b,0,0,0,0,0,0,0,0,0
Wfdc8,0,0,0,0,0,1,0,0,0
Wfdc9,0,0,0,0,0,0,0,0,0
Wfikkn1,15,10,11,11,9,13,2,14,22
Wfikkn2,0,0,0,0,0,1,0,0,0
Wfs1,686,548,988,672,500,745,1271,833,632
Whamm,522,581,560,741,846,484,825,627,534
Whrn,333,346.999,643,196,213.001,334.999,308.999,156,86
Whsc1,5842.001,5980,8565.999,8053,5760,7050,3856.999,3783,4833
Whsc1l1,3619.999,3255,4160,2823,2920,3677,2932.999,2301,2037
Wibg,1140,1149.001,1047.001,992.999,1124,993.999,666,812.999,899
Wif1,3,24,55,1540,665,785,92,346,32
Wipf1,0,832,9,131,583,175,198,236,78
Wipf2,1549,1168,1354,1377,1210,1169,1881,1161,1190
Wipf3,101,84,64,260,134,186,246,304,559
Wipi1,209,92,232,391,341,318,433,369,246
Wipi2,2696,3201,3737,2995,3141,3288,2278,2597,2523
Wisp1,0,0,6,10,3,2,8,15,20
Wisp2,0,0,1,0,0,0,1,0,0
Wisp3,0,2,0,2,0,0,0,0,0
Wiz,2789,2341.999,2866,2746,2658,2776,2226,1666.999,2065
Wls,4527,4541,4388,5552,4862,3743,3507,3839,3998
Wnk1,10163,6547.999,8999,9203.001,6888.001,6245.001,7055,4527.999,6809
Wnk2,583,122,531,1093,1657,1297.999,417.999,424,340
Wnk3,13,52,56,169.264,112,74,24,77,177
Wnk4,106,95,220,112,194,236,284,174,200
Wnt1,0,0,0,0,0,0,0,0,0
Wnt10a,41,18,77,922,579,192,216,739,1612
Wnt10b,0,0,0,12,15,9,4,1,4
Wnt11,2,8,3,12,29,14,0,3,17
Wnt16,11,6,13,49,136,72,1,8,0
Wnt2,0,0,0,0,0,0,0,0,0
Wnt2b,5,0,5,0,4,5,3,1,9
Wnt3,0,0,1,2,7,22,2,1,0
Wnt3a,0,0,0,0,0,0,0,0,1
Wnt4,10,1,23,30,0,18,124,186,156
Wnt5a,0,0,1,2,0,1,0,0,1
Wnt5b,11,14,23,63,109,57,16,18,29
Wnt6,990,700,1647,8114,4193,2739,147,482,1576
Wnt7a,118,143,81,265,209,51,54,114,117
Wnt7b,5060,3388,4036,3963,3540.001,2085,3170.001,4715.001,5598
Wnt8a,0,0,0,0,0,0,1,0,0
Wnt8b,1,1,0,0,1,0,1,0,0
Wnt9a,5,1,4,5,5,1,35,37,39
Wnt9b,0,0,1,0,0,0,0,0,0
Wrap53,868,854,798,783,936,640,491,669,694
Wrb,829,1130,964,837,1065,759,427,759,802
Wrn,575,530,680,763,530,757,761,393,464
Wrnip1,3664,3667,4058,3769,4160,3739,2431,2682,3232
Wsb1,1534,1325,1615,2125,1701,1370,1384,1474,1487
Wsb2,3526,3464,5400,3943,3107,3567,3339,4019,3687
Wscd1,0,0,0,8,0,6,0,0,0
Wscd2,0,0,0,0,0,0,0,0,0
Wt1,0,0,0,1,0,0,0,0,0
Wt1os,0,0,0,0,0,0,0,0,0
Wtap,2696,2853,3014,3046,2917,2765,1745,2012,2265
Wtip,1121,1764,1757,1850,2414,1372,869,1298,1623
Wwc1,5532,5343,5571,5348,5475,4078,3630,3994,5844
Wwc2,2012,1538,2701,1863,1845,2084,1294,1338,2122
Wwox,144,112,190,135,187,255,336,287,190
Wwp1,1338,1311,1624,1549,1335,1399,1875,1315,1615
Wwp2,1406,1390,1993,1661,1767,2086,1718,1488,1578
Wwtr1,3813,2615,4222,3509,2645,3122,2586,2571,2642
Xab2,1886,1962,2213,1969,2323,2058,1764,1597,1729
Xaf1,31,40,53,35,87,60,74,103,71
Xbp1,1730,2569,2072,3198,5535,3225,6739,6283,4156
Xcl1,0,0,0,0,0,0,0,0,0
Xcr1,0,3,7,0,6,8,0,0,0
Xdh,38,37,55,151,147,145,794,493,370
Xiap,3119,2727,3114,2976,2494.001,2699,2197.001,2008.999,2511.001
Xirp1,3,0,0,1,1,3,0,1,1
Xirp2,0,0,0,0,0,0,0,0,0
Xist,2,0,14770.708,0,1,12609.669,0,9421.631,1
Xk,416,442.017,510,374,481,322,384,426,768
Xkr4,3,0,1,3,5,5,1,12,14
Xkr5,65,153.001,287,81,103,217,84,86,90
Xkr6,8,14,21,6,14,15,4,0,4
Xkr7,0,0,0,0,0,0,0,0,1
Xkr8,46,50,65,47,42,47,48,45,34
Xkr9,28,20,17,28,30,11,8,5,6
Xkrx,1,7,6,1,7,8,3,7,9
Xlr,0,0,0,0,0,0,0,0,0
Xlr3a,0,0,0,0,0,0,1323.539,139.77,59
Xlr3b,0,5.741,16,0,5,2,3.461,2.23,0
Xlr3c,0,2.259,2,1,0,0,0,0,0
Xlr4a,0,0,0,0,0,0,0,6,0
Xlr4b,0,0,0,0,0,0,0,0,0
Xlr4c,0,0,0,0,0,0,0,0,0
Xlr5a,0,0,1.188,0,0,0,0,0,0
Xlr5b,0,0,0,0,0,0,0,0,0
Xlr5c,0,0,1.812,0,0,0,0,0,0
Xndc1,348.202,323.777,372.095,495.397,387.813,365.368,273.001,241.899,349.768
Xntrpc,9.798,12.223,18.904,35.603,30.188,9.631,16.999,24.101,11.232
Xpa,238,240,171,254,318,202,241,315,238
Xpc,507,471,518,502,659,503,738,646,533
Xpnpep1,4677,4265,4963,4173,4995,4280,5677,5725,4167
Xpnpep2,0,0,0,1,0,4,9,13,5
Xpnpep3,394,353,484,318,369,299,236,181,303
Xpo1,8209,6959,7999,9010,7499,5851,4795,5321,5666
Xpo4,1685,1394,1806,1680,1593,1202,807,675,1217
Xpo5,3841,3826,4356,3935,4035,3413,1676,2379,3212
Xpo6,3177,3340,3767,4058,4010,2880,2924,2587,3562
Xpo7,5279,4967,5365,5494,5559,4047,3441,3394,4122
Xpot,8091,10001,9441,6887,8776,7038,5475,5715,5851
Xpr1,1451,1316,1347,1501,1354,1372,1745,1106,1211
Xrcc1,1321,1505,1466,1395,1737,1270,1274,1226,1301
Xrcc2,534,537,737,672,500,586,301,287,341
Xrcc3,571,440,540,509,516,417,280,290,311
Xrcc4,312,320,277,225,330,253,289,312,284
Xrcc5,1463,1810,1664,1893,2168,1624,1497,1760,1918
Xrcc6,2801,2676,2636,2396,2691,2250,1536,1893,2002
Xrcc6bp1,320,292,290,294,328,251,188,206,221
Xrn1,457,353,474,619,491,468,491,238,396
Xrn2,5532,4745,4917,5319,5529,4539,3350,4369,5030
Xrra1,1,3,0,1,3,3,12,6,1
Xxylt1,1105,1161,1451,1363,1463,1223,1044,1047,1195
Xylb,309,292,359,313,427,310,304,282,390
Xylt1,0,0,0,0,0,0,0,1,0
Xylt2,354,369,409,445,424,423,493,399,338
Yae1d1,1064,1147,1286,997,1028,1092,919,895,880
Yaf2,1410,1465,1741,1336,1259,1474,1167,1189,1051
Yap1,5995,5802,6691,7082,6618,5952,4931,4913,5829
Yars,3926,5716,5079,3870,4925,4813,4896,3181,3487
Yars2,1652,1678,1858,1776,2000,1682,1040,1438,1650
Ybey,240,278,234,258.203,257,274,196,208,262
Ybx1,46030,46252,44938,39955,47852,37155,39717,41851,43267.999
Ybx2,33,17,14,28,29,28,48,26,3
Ybx3,27437,27861,30402,22260,28165,22308,21986,23042,22833
Ydjc,1413.938,1200.872,1242.488,1125.566,1139.427,900.988,816.841,1039.984,866.915
Yeats2,1779,1500,2132,2293,2083,2162,1925,1258,1405
Yeats4,1045,1274,1167,1152,1371,1065,840,1045,1191
Yes1,1757,1716,2411,2151,1949,2291,1942,1610,1497
Yif1a,1209,1131,1265,1120,1271,1157,1257,1232,1167
Yif1b,357,559,573,583,782,719,813,700,524
Yipf1,610,739,640,699,899,673,880,843,759
Yipf2,416.758,457.768,489.426,528.604,640.072,572.701,879.421,760.806,656.772
Yipf3,1695,1690,1685,1522,1951,1425,2060,1706,1624
Yipf4,1364,1286,1392,1350,1352,1336,1419,1427,1239
Yipf5,1597,1642,1633,1658,1688,1514,1427,1621,1445
Yipf6,1635,1437,1605,1797,1565,1580,1278,1257,1638
Yipf7,0,0,0,0,0,0,0,0,0
Ykt6,4137,3821,3999,4057,4613,4145,3400,3965,4369
Ylpm1,1861,1620,1820,1934,1931,1724,1284,1016,1534
Yme1l1,5358,4484,5283,4980,4707,4605,4085,4116,4084
Yod1,384.991,218,359,384,181,214,160,152.983,198
Ypel1,3,1,10,56,72.008,56,34,50,28
Ypel2,20,7,38,74,119,75,224,112,83
Ypel3,137,93,141,107,209,150,518,283,217
Ypel4,0,0,0,2,0,0,3,1,0
Ypel5,265,178,358,204,270,291,644,501,265
Yrdc,3095,3520,3340,3099,3758,2942,1696,3103,2952
Ythdc1,2153,2017,2463,2589,2127,1951,1573,1705,1836
Ythdc2,590,667,719,859,765,675,715,660,684
Ythdf1,3769,2933,3759,3473,3528,3134,2308,2544,2866
Ythdf2,2667,2917,2664,3014,3220,2472,1769,2264,2548
Ythdf3,3744,3410.001,4295,4154,3528,3993,3416,2979,3378
Ywhab,9838,8964,9995,8231,9114,8675,6090,6814,7702
Ywhae,25291,26735,27299,24755,27483,24584,21344,24937,22590
Ywhag,15127,15349,18031,14554,11531,12019,9767,9931,11370
Ywhah,10359,12127,14213,12017,10592,12464,7898,9558,11309
Ywhaq,13267,13381,13295,13049,15301,13878,8480,10666,11263
Ywhaz,25310,26647.001,26674,26068,25456,23341,20448,23341,23760
Yy1,4576,4326,4881,4639,4829,4095,3893,3769,3891
Yy2,207,243,235,283,170,209,79,171,140
Zadh2,1626,1751,1560,1359,1432,1279,1792,1485,1519
Zak,1908,1554,1606,2066,2218.001,1537,2109.001,1942,2374
Zan,10,1,7,22,11,6,17,18,16
Zap70,0,0,0,37,15,31,13,0,1
Zar1,0,0,0,0,0,0,0,0,0
Zar1l,0,0,0,0,0,0,0,0,0
Zbbx,0,0,0,0,0,0,0,0,0
Zbed3,1017,1108,1177,927,1196,1214,1122,921,875
Zbed4,1380,1403,1611,1581,1469,1381,824,828,1156
Zbed5,48.708,40.488,59.824,59.832,48.543,29.937,22.907,24.778,42.262
Zbed6,1563,1066,1534,1551,1155,1207,1610,734,1451
Zbp1,7,2,0,14,31,6,22,34,12
Zbtb1,1113,1111,1130,1391,1150,1156,889,1007,997
Zbtb10,255,288,304,343,322,348,168,99,102
Zbtb11,1113.248,974.362,1201.045,1119.773,906.845,1005.812,732.96,601.891,808.852
Zbtb11os1,37.752,59.638,41.955,50.227,65.155,50.188,26.04,45.109,47.148
Zbtb12,454,521,747,642,781,683,580,495,439
Zbtb14,1002,999,1082,1103,918,985,803,750,824
Zbtb16,3,2,5,0,1,0,0,0,0
Zbtb17,807,780,791,929,1052,869,993,765,788
Zbtb18,1229,1276,1314,1362,1373,1298,2213,1900,1254
Zbtb2,650,697,772,774,818,596,288,446,542
Zbtb20,184,196,241,347,327,397,766,353,479
Zbtb21,623.999,526,654.999,664.999,652,548,595,471,544
Zbtb22,1102,1081,1159,1037,1213,1234,908,890,1022
Zbtb24,326.999,265,314.999,352,348,368.999,401.001,396,376
Zbtb25,343,380,431,295,339,331,235,293,261
Zbtb26,333,239,319,331,164,392,224,95,141
Zbtb3,72,74,86,100,91,84,73,57,46
Zbtb32,43,32,78,75,52,23,183,104,146
Zbtb33,1097.955,1066.559,1250.022,1284.334,1188.158,1160.474,1108,1000.284,1149.477
Zbtb34,384,355,360,490,369,386,301,196,297
Zbtb37,107,66,102,148,87,118,121,58,91
Zbtb38,1008,734,1002,1455,1448,894,905,758,1223
Zbtb39,764,480,769,1275,1105,1225,849,694,715
Zbtb4,501,302,408,441,380,459,901,576,496
Zbtb40,606,506,639,770,618,572,499,362,534
Zbtb41,1779,1689,1973,2093,1802,1712,1245,1314,1607
Zbtb42,787,572,723,688,593,697,570,688,690
Zbtb43,770,516,774,817,667,764,694,589,546
Zbtb44,856,858,889,938,924,782,895,872,850
Zbtb45,725,1014,816,1000,1077,742,510,646,875
Zbtb46,13,14,15,23,18,8,10,7,13
Zbtb48,234,229,207,244,268,214,171,142,173
Zbtb49,122,114,184,141,108,146,115,81,92
Zbtb5,391,329,488,564,514,558,503,377,424
Zbtb6,696,555,699,776,548,623,498,568,452
Zbtb7a,5246,4656,5434,4115,4618,3832,5834,3938,4443
Zbtb7b,2985,2832,3572,2688,2686,2879,3796,2546,2253
Zbtb7c,33,3,29,58,36,38,237,70,84
Zbtb8a,458,697,706,812,762,640,633,564,591
Zbtb8b,15,35,16,54,66,33,55,53,23
Zbtb8os,739,679,629,705,718,652,721,746,642
Zbtb9,530,517,479,556,533,565,485,476,439
Zc2hc1a,233,257,216,278,260,264,328,274,245
Zc2hc1b,0,0,0,0,0,0,0,0,0
Zc2hc1c,22,24,33,48,35,29,31,45,44
Zc3h10,721,794,834,600,721,638,738,646,598
Zc3h11a,4143,3986,4064,4604,3957,3432,3981,3989,3616
Zc3h12a,147,140,171,193,172,163,193,254,270
Zc3h12b,1,5,1,3,0,0,1,0,0
Zc3h12c,1155,800,880,1676,1266,770,1652,1209,1570
Zc3h12d,4,3,0,6,14,12,23,43,33
Zc3h13,1645,1546,1480,1755,1943,1216,1641,1240,1500
Zc3h14,4368.513,4126.638,4719.028,3956.948,4335.46,3933.946,3238.591,3062.722,3171.903
Zc3h15,4706,4576,4696,3900,4741,3741,2712,3335,3661
Zc3h18,4229,4252,5516,4400,4846,5173,2954,2883,3699
Zc3h3,882,821,780,774,978,754,1063,806,959
Zc3h4,3324,3034,3616,4035,3647,3329,2909,2397,3308
Zc3h6,75,61,166,66,77,210,377,169,73
Zc3h7a,2078,1885,1979,2093,1880,1589,2082,1948,1760
Zc3h7b,2571,2703,3839,3907,3878,3885,2724,2298,3367
Zc3h8,317,302,303,268,222,286,85,156,170
Zc3hav1,1888,1462,2077,1950,1926,1792,1620,1399,1834
Zc3hav1l,329,245,281,428,266,407,179,195,187
Zc3hc1,939,963,934,914,1101,886,688,702,707
Zc4h2,100,82,107,174,155,187,133,131,107
Zcchc10,694,734,600,626,600,497,398,542,429
Zcchc11,732,606,986,1450,1097,1101,1322,1176,1042
Zcchc12,0,1,0,1,1,0,0,0,0
Zcchc13,1,0,0,0,0,0,0,0,0
Zcchc14,1939,1651,3000,2472,2094,2755,1608,1241,1772
Zcchc16,0,0,0,0,0,0,0,0,0
Zcchc17,1039,992,1012,1109,1298,862,688,995,1062
Zcchc18,0,2,0,0,0,4,0,0,0
Zcchc2,1480,1707,1725,1323,1672,1242,1246,1005,1151
Zcchc24,8,1,15,12,0,5,1,0,2
Zcchc3,0,5,577,3,9,440,72,149,303
Zcchc4,436,398,549,612,434,440,259,313,373
Zcchc5,2,7,3,1,9,8,4,0,3
Zcchc6,1711.758,1401.414,1754.759,1668.047,1618.438,1488.585,2372.187,1516.008,1635.056
Zcchc7,760,599,687,677,719,695,649,740,614
Zcchc8,2179,2328,2624,2541,2426,2309,1332,1544,1776
Zcchc9,673,660,892,754,738,799,758,817,736
Zcrb1,1201,1274,1306,1136,1164,1116,832,1100,850
Zcwpw1,21,44,72,38.983,64,93,51,29,10
Zdbf2,0,0,0,0,1,0,0,0,0
Zdhhc1,42,46,91,86,78,72,135,136,49
Zdhhc11,0,0,0,0,0,0,0,0,0
Zdhhc12,860,934,866,896,848,682,700,801,677
Zdhhc13,1526,1607,1557,1254,1378,1110,1602,1530,1230
Zdhhc14,61,28,98,166,249,266,479,375,244
Zdhhc15,2,1,6,3,18,0,25,39,43
Zdhhc16,905.935,1024.371,1101.805,1088.655,1334.985,1046.582,701.572,809.604,1015.97
Zdhhc17,531,383,511,614,486,502,302,447,564
Zdhhc18,1933,2215,1856,1397,1680,1464,1476,1185,1299
Zdhhc19,0,0,0,0,0,0,0,0,0
Zdhhc2,557,646,819,541,561,785,444,527,598
Zdhhc20,2734,2142,2647,2054,2220,2088,2866,2237,2021
Zdhhc21,3477,3254,3268,2866,2130,2256,2620,2010,2297
Zdhhc22,0,0,0,0,0,0,0,0,0
Zdhhc23,79,77,153,115,92,115,57,61,77
Zdhhc24,168,154,177,160,162,150,185,157,144.999
Zdhhc25,0,0,0,0,0,0,0,0,0
Zdhhc3,3802,4010,4205,3708,4437,4110,3131,3955,4389
Zdhhc4,438,521,646,546,595,629,381,536,567
Zdhhc5,5487.465,4356.41,4894.694,5184.159,5157.518,4273.307,3812.815,3845.85,5134.284
Zdhhc6,2212,2426,2601,2276,2709,2292,1932,2010,2025
Zdhhc7,1302,1430,1872,1424,1640,1829,1298,1289,1538
Zdhhc8,645,543,996,856,653,1003,493,548,722
Zdhhc9,2621,1759,1932,1521,1544,1322,2108,1676,1546
Zeb1,0,2,1,0,4,1,0,2,0
Zeb2,3,0,0,2,0,0,0,0,0
Zeb2os,0,0,0,0,0,0,0,0,0
Zer1,439,335,479,434,440,486,659,412,400
Zfa-ps,0,0,0,0,0,0,0,0,0
Zfand1,443,413,532,495,595,528,701,605,462
Zfand2a,775,619,1370,638,621,839,423,470,538
Zfand2b,531,566,578.999,499,608.001,617,701,564,529.001
Zfand3,928,791,974,881,1122,1072,1043,945,830
Zfand4,60,54,89,81,98,94,93,66,46
Zfand5,2801,2467,3581,3471,3156,3630,4166,4403,3720
Zfand6,1281,1367,1441,1538,1618,1377,1832,1690,1126
Zfat,260,207,248,359,340,261,260,225,329
Zfc3h1,987,799,998,1290,962,811,1806,728,808
Zfhx2,131.857,137,185,338,320,222,380.268,188,247
Zfhx2os,1.143,0,0,0,0,0,6.732,0,0
Zfhx3,1183,766,1142,1192,1047,1067,923,557,996
Zfhx4,0,2,1,6,3,7,0,1,2
Zfp1,274,327,383,377,337,412,255,260,267
Zfp101,242,196,206,369,212,212,208,153,185
Zfp105,0,0,0,0,0,2,0,13,13
Zfp106,14976,10984,13881,13169,13436,11186,10175,9379,10391
Zfp108,9,5,9,16,9,10,28,14,9
Zfp109,50,68,69,59,83,52,76,45,64
Zfp11,94,85,144,161,81,156,82,75,69
Zfp110,1111,1195,1107,1398,1382,1111,1520,1219,1127
Zfp111,192,359,492,449.937,380,440,375,275,414
Zfp112,15,16,34,20,26,35,50,37,35
Zfp113,206,238,334,412,352,537,482,351,261
Zfp114,0,0,5,9.063,0,1,1,2,4
Zfp119a,81,75.287,81,110,88.564,96,88,92,104
Zfp119b,75,77.321,75,123,77.538,76,81,96,85
Zfp12,365,481,639.999,529,675,591.001,420,473,468.001
Zfp120,325,234,324,365,276,365,505,382,265
Zfp128,8,13,5,24,16,21,28,39,22
Zfp13,42,55,24,115,116,44,181,121,151
Zfp131,1423,1494,1725,1525.999,1473,1398,1070.999,1000.999,1089.001
Zfp133-ps,0,0,0,2,0,0,1,0,0
Zfp14,13,9,5,8,13,6,14,16,7
Zfp141,396,421,485,441,457,373,424,399,379
Zfp142,822,527,708,804,703,691,370,343.391,552
Zfp143,750,776,901,853,787,820,970,711,569
Zfp146,1035,1166,1245,1753,1602,1217,1200,1039,1240
Zfp148,2190,1910,2640,2755,2334,2318,1919,1785,1931
Zfp157,182,166,232,299,184,321,256,173,161
Zfp160,282,241,281,358,223,281,217,177,226
Zfp169,116,102,108,144,91,81,161,44,82
Zfp174,65,52,50,60,64,58,80,45,47
Zfp180,776,689,1059.999,914,860,889,935,762,810
Zfp182,50,61,34,9,72,9,74,33,51
Zfp184,107,93,118,133,164,175,88,138,148
Zfp185,928,1269,1569,1125,837,1398,813,889,952
Zfp189,27,29,18,43,21,30,26,18,27
Zfp191,1034,1142,1199,1490,1424,1316,775,986,1205
Zfp2,0,28,5,32,71,33,87,55,71
Zfp202,38,97,50,141,96,68,118,103,112
Zfp207,5276,4686,5589,6414,5752,5102,3758.001,5027,5005.999
Zfp212,575,537,706,583,638,640,531,499,495
Zfp213,480.884,629.905,518,459.872,590,629.597,278.988,427.607,595
Zfp217,1860,1383,1831,1770,1480,1719,2243,1466,1117
Zfp219,1072.999,998.556,1294,1608,1735,1662.999,2149.004,1918.173,1806.76
Zfp229,25,44,69,70,78,42,71,59,81
Zfp235,76,78,110,108,81,82,103,53,85
Zfp236,1122,1080,1461,1470,1331,1332,1172,906,1206
Zfp239,239,353,311,158,438,334,281,238,333
Zfp248,88,94,114,100,97,115,75,66,57
Zfp251,456,428,466,434,543,486,376,359,465
Zfp26,814,570,865,1030,671,727,530,529,634
Zfp260,587,510,736,1010,795,821,1441,879,672
Zfp263,701,516,575,614,552,585,676,522,476
Zfp266,1462,1127,1736,1934,1519,1877,1372,1105,1223
Zfp27,220.001,163.999,197,172,253.999,195,151,157,200
